snapshot_date,brand,market,source_url,url,home_key,community,address,lot,plan,status,price,prior_price,sqft,beds,baths,garage,incentive_text,raw_text,qa_flag,snapshot_file
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/haslet/madero/1468-companero-street,b844eac143f11c88c8,Tesoro at Chisholm Trail Ranch,"1468 Companero Street Haslet, TX 76052",,Heisman,Est Completion | June 2026,347990,,,,,,,"$347,990 | 6660 Coyote Valley Trail | Crowley, TX 76036 | 3 | Beds | 2 | Baths | 1,981 | SQ FT | Est Completion Date: | June 2026 | Community | Tesoro at Chisholm Trail Ranch | Floor Plan | Heisman | View Detail | As low as | $2,446 | $354,990 | 1468 Companero Street | Haslet, TX 76052 | 3 | Beds | 2 | Baths | 1,981 | SQ FT | Available Date: | Now | Community | Madero | Floor Plan | Heisman | View Detail | As low as | $2,393",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/forney/devonshire/2235-willowbank-drive,dfd887c9927f8c964a,Devonshire,"2235 Willowbank Drive Forney, TX 75126",,Harrison,Available | Now,317990,354990.0,,,,,Price Cut | Savings Shown,"$317,990 | $321,490 | Save: | $3,500 | Open | House | Tuesday & Thursday 12PM - 4PM | Saturday & Sunday 12PM - 4PM | 2235 Willowbank Drive | Forney, TX 75126 | 3 | Beds | 2 | Baths | 1,986 | SQ FT | Available Date: | Now | Community | Devonshire | Floor Plan | Harrison | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/forney/devonshire/1186-nora-lane,108ec0f73cd00b2f0f,Devonshire,"1186 Nora Lane Forney, TX 75126",,Harrison,Available | Now,322990,,,,,,,"$322,990 | 1186 Nora Lane | Forney, TX 75126 | 3 | Beds | 2 | Baths | 1,986 | SQ FT | Available Date: | Now | Community | Devonshire | Floor Plan | Harrison | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/seagoville/stonehaven/2127-derby-drive,0f4b0f44cbd409158a,Devonshire,"2127 Derby Drive Seagoville, TX 75159",,Harrison,Available | Now,322990,,,,,,,"$322,990 | 1186 Nora Lane | Forney, TX 75126 | 3 | Beds | 2 | Baths | 1,986 | SQ FT | Available Date: | Now | Community | Devonshire | Floor Plan | Harrison | View Detail | As low as | $2,150",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/mckinney/eastridge/708-summerberry-drive,dda7fc108f1c98fe5c,Stonehaven,"708 Summerberry Drive McKinney, TX 75071",,Harrison,Est Completion | July 2026,303490,,,,,,,"$303,490 | 2127 Derby Drive | Seagoville, TX 75159 | 3 | Beds | 2 | Baths | 1,986 | SQ FT | Est Completion Date: | July 2026 | Community | Stonehaven | Floor Plan | Harrison | View Detail | As low as | $2,298",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/waxahachie/dove-hollow/428-hundred-acre-drive,f360c91e6747693a44,Eastridge,"428 Hundred Acre Drive Waxahachie, TX 75165",,Heisman,Est Completion | July 2026,341490,,,,,,,"$341,490 | 708 Summerberry Drive | McKinney, TX 75071 | 3 | Beds | 2 | Baths | 1,992 | SQ FT | Est Completion Date: | July 2026 | Community | Eastridge | Floor Plan | Heisman | View Detail | As low as | $2,476",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/waxahachie/dove-hollow/444-hundred-acre-drive,592d6b00af8d66a0dc,Dove Hollow,"444 Hundred Acre Drive Waxahachie, TX 75165",,Heisman,Available | Now,359990,,,,,,,"$359,990 | 428 Hundred Acre Drive | Waxahachie, TX 75165 | 3 | Beds | 2 | Baths | 2,002 | SQ FT | Available Date: | Now | Community | Dove Hollow | Floor Plan | Heisman | Dove Hollow | View Detail | As low as | $2,476 | $359,990 | Open | House | Saturday & Sunday 1PM - 3PM | 444 Hundred Acre Drive | Waxahachie, TX 75165 | 3 | Beds | 2 | Baths | 2,002 | SQ FT | Available Date: | Now | Community | Dove Hollow | Floor Plan | Heisman | Dove Hollow | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/elevon/201-bright-alcove-court,5005dea5c8d32a464e,Elevon,"201 Bright Alcove Court Lavon, TX 75166",,Heisman,Available | Now,340990,,,,,,,"$340,990 | 201 Bright Alcove Court | Lavon, TX 75166 | 3 | Beds | 2 | Baths | 2,002 | SQ FT | Available Date: | Now | Community | Elevon | Floor Plan | Heisman | Elevon | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/aledo/morningstar/740-brightstar-drive,9113878cff4a420d69,Elevon,"740 Brightstar Drive Aledo, TX 76008",,Heisman,Available | Now,340990,,,,,,,"$340,990 | 201 Bright Alcove Court | Lavon, TX 75166 | 3 | Beds | 2 | Baths | 2,002 | SQ FT | Available Date: | Now | Community | Elevon | Floor Plan | Heisman | Elevon | View Detail | As low as | $2,957 | $390,990 | 740 Brightstar Drive | Aledo, TX 76008 | 3 | Beds | 2 | Baths | 2,002 | SQ FT | Est Completion Date: | June 2026 | Community | Morningstar | Floor Plan | Heisman | View Detail | As low as | $2,920",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/aledo/morningstar/761-lyft-lane,405e6691a30320c191,Morningstar,"761 Lyft Lane Aledo, TX 76008",,Heisman,Available | Now,385990,393490.0,,,,,Price Cut | Savings Shown,"$385,990 | $393,490 | Save: | $7,500 | 761 Lyft Lane | Aledo, TX 76008 | 3 | Beds | 2 | Baths | 2,002 | SQ FT | Available Date: | Now | Community | Morningstar | Floor Plan | Heisman | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/farmersville/lakehaven/4011-nasworthy-drive,c364eb27f56d938dc1,Lakehaven,"4011 Nasworthy Drive Farmersville, TX 75442",,Magnolia,Est Completion | May 2026,284990,,,,,,,"$284,990 | 4011 Nasworthy Drive | Farmersville, TX 75442 | 4 | Beds | 2 | .5 | Baths | 2,068 | SQ FT | Est Completion Date: | May 2026 | Community | Lakehaven | Floor Plan | Magnolia | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/dallas-ft-worth/terra-vella/853-bel-mares-street,9ae6bc240235c6e883,Lakehaven,"853 Bel Mares Street Fort Worth, TX 76052",,Magnolia,Est Completion | May 2026,284990,,,,,,,"$284,990 | 4011 Nasworthy Drive | Farmersville, TX 75442 | 4 | Beds | 2 | .5 | Baths | 2,068 | SQ FT | Est Completion Date: | May 2026 | Community | Lakehaven | Floor Plan | Magnolia | View Detail | As low as | $2,296",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/princeton/lowry-trails/2721-baynes-place,1387267b168f5a7244,Terra Vella,"2721 Baynes Place Princeton, TX 75407",,Magnolia,Est Completion | June 2026,338490,,,,,,,"$338,490 | 853 Bel Mares Street | Fort Worth, TX 76052 | 4 | Beds | 2 | .5 | Baths | 2,068 | SQ FT | Est Completion Date: | June 2026 | Community | Terra Vella | Floor Plan | Magnolia | View Detail | As low as | $1,979",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/elevon/1220-little-bridge-drive,aad2d042b267afe6f6,Lowry Trails,"1220 Little Bridge Drive Lavon, TX 75166",,Magnolia,Est Completion | July 2026,306990,,,,,,,"$306,990 | 2721 Baynes Place | Princeton, TX 75407 | 4 | Beds | 2 | .5 | Baths | 2,068 | SQ FT | Est Completion Date: | July 2026 | Community | Lowry Trails | Floor Plan | Magnolia | View Detail | As low as | $2,297",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/nicholson-ranch/356-millwood-road,1e122cbe2baf188863,Elevon,"356 Millwood Road Lavon, TX 75166",,Magnolia,Est Completion | July 2026,323490,,,,,,,"$323,490 | 1220 Little Bridge Drive | Lavon, TX 75166 | 4 | Beds | 2 | .5 | Baths | 2,068 | SQ FT | Est Completion Date: | July 2026 | Community | Elevon | Floor Plan | Magnolia | View Detail | As low as | $2,353",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/princeton/lowry-trails/2708-baynes-place,5412d784c69532a3e6,Nicholson Ranch,"2708 Baynes Place Princeton, TX 75407",,Magnolia,Est Completion | July 2026,317990,,,,,,,"$317,990 | 356 Millwood Road | Lavon, TX 75166 | 4 | Beds | 2 | .5 | Baths | 2,068 | SQ FT | Est Completion Date: | July 2026 | Community | Nicholson Ranch | Floor Plan | Magnolia | View Detail | As low as | $1,979",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/princeton/lowry-trails/2709-baynes-place,635f3b6cc9ee673fb0,Lowry Trails,"2709 Baynes Place Princeton, TX 75407",,Magnolia,Est Completion | July 2026,306990,,,,,,,"$306,990 | 2708 Baynes Place | Princeton, TX 75407 | 4 | Beds | 2 | .5 | Baths | 2,068 | SQ FT | Est Completion Date: | July 2026 | Community | Lowry Trails | Floor Plan | Magnolia | View Detail | As low as | $1,979",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/aubrey/belmont/8361-kingfisher-road,efc106a386273ee0f7,Lowry Trails,"8361 Kingfisher Road Aubrey, TX 76227",,Magnolia,Est Completion | July 2026,306990,,,,,,,"$306,990 | 2709 Baynes Place | Princeton, TX 75407 | 4 | Beds | 2 | .5 | Baths | 2,071 | SQ FT | Est Completion Date: | July 2026 | Community | Lowry Trails | Floor Plan | Magnolia | View Detail | As low as | $2,472 | $341,990 | 8361 Kingfisher Road | Aubrey, TX 76227 | 4 | Beds | 2 | .5 | Baths | 2,082 | SQ FT | Available Date: | Now | Community | Belmont | Floor Plan | Magnolia | View Detail | As low as | $2,281",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/farmersville/lakehaven/4001-falcon-drive,175b553cf9ec399204,Lakehaven,"4001 Falcon Drive Farmersville, TX 75442",,Hayden,Available | Now,305990,341990.0,,,,,Price Cut | Savings Shown,"$305,990 | $319,990 | Save: | $14,000 | Open | House | Tuesday & Thursday 12PM - 4PM | Saturday & Sunday 1PM - 5PM | 4001 Falcon Drive | Farmersville, TX 75442 | 4 | Beds | 3 | Baths | 2,111 | SQ FT | Available Date: | Now | Community | Lakehaven | Floor Plan | Hayden | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/aubrey/belmont/7808-kingfisher-road,4271d0dd6f02f82063,Belmont,"7808 Kingfisher Road Aubrey, TX 76227",,Hayden,Available | Now,369990,,,,,,,"$369,990 | 7808 Kingfisher Road | Aubrey, TX 76227 | 4 | Beds | 3 | Baths | 2,111 | SQ FT | Available Date: | Now | Community | Belmont | Floor Plan | Hayden | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/farmersville/lakehaven/3911-somerville-drive,fafa9955558d64d339,Belmont,"3911 Somerville Drive Farmersville, TX 75442",,Hayden,Available | Now,369990,,,,,,,"$369,990 | 7808 Kingfisher Road | Aubrey, TX 76227 | 4 | Beds | 3 | Baths | 2,111 | SQ FT | Available Date: | Now | Community | Belmont | Floor Plan | Hayden | View Detail | As low as | $2,281",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/princeton/windmore/2210-wind-river-drive,e5de278d667e38ffe9,Lakehaven,"2210 Wind River Drive Princeton, TX 75407",,Hayden,Est Completion | June 2026,305990,,,,,,,"$305,990 | 3911 Somerville Drive | Farmersville, TX 75442 | 4 | Beds | 3 | Baths | 2,111 | SQ FT | Est Completion Date: | June 2026 | Community | Lakehaven | Floor Plan | Hayden | View Detail | As low as | $2,277 | $330,991 | 2210 Wind River Drive | Princeton, TX 75407 | 4 | Beds | 3 | Baths | 2,111 | SQ FT | Est Completion Date: | June 2026 | Community | Windmore | Floor Plan | Hayden | View Detail | As low as | $2,437",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/farmersville/lakehaven/4008-austin-drive,c4293d6619204cf383,Lakehaven,"4008 Austin Drive Farmersville, TX 75442",,Oscar,Est Completion | May 2026,327490,330991.0,,,,,Price Cut,"$327,490 | Open | House | Tuesday & Thursday 12PM - 4PM | Saturday & Sunday 1PM - 5PM | 4008 Austin Drive | Farmersville, TX 75442 | 4 | Beds | 3 | Baths | 2,131 | SQ FT | Est Completion Date: | May 2026 | Community | Lakehaven | Floor Plan | Oscar | Lakehaven | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/mckinney/southridge/3604-high-valley-drive,ed7bb783b4e47e040a,Southridge,"3604 High Valley Drive McKinney, TX 75071",,Oscar,Available | Now,342490,,,,,,,"$342,490 | 3604 High Valley Drive | McKinney, TX 75071 | 4 | Beds | 3 | Baths | 2,131 | SQ FT | Available Date: | Now | Community | Southridge | Floor Plan | Oscar | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/princeton/windmore/2308-wind-river-drive,f168ffcbcdf48ee080,Southridge,"2308 Wind River Drive Princeton, TX 75407",,Oscar,Available | Now,342490,,,,,,,"$342,490 | 3604 High Valley Drive | McKinney, TX 75071 | 4 | Beds | 3 | Baths | 2,131 | SQ FT | Available Date: | Now | Community | Southridge | Floor Plan | Oscar | View Detail | As low as | $2,344",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/crowley/tesoro-at-chisholm-trail-ranch/6648-coyote-valley-trail,382e8e7aa9b1f44469,Windmore,"6648 Coyote Valley Trail Crowley, TX 76036",,Oscar,Est Completion | June 2026,340990,,,,,,,"$340,990 | 2308 Wind River Drive | Princeton, TX 75407 | 4 | Beds | 3 | Baths | 2,131 | SQ FT | Est Completion Date: | June 2026 | Community | Windmore | Floor Plan | Oscar | View Detail | As low as | $2,608",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/crowley/tesoro-at-chisholm-trail-ranch/6657-coyote-valley-trail,7ecc74c5597196352f,Tesoro at Chisholm Trail Ranch,"6657 Coyote Valley Trail Crowley, TX 76036",,Oscar,Est Completion | June 2026,359990,,,,,,,"$359,990 | 6648 Coyote Valley Trail | Crowley, TX 76036 | 4 | Beds | 3 | Baths | 2,131 | SQ FT | Est Completion Date: | June 2026 | Community | Tesoro at Chisholm Trail Ranch | Floor Plan | Oscar | View Detail | As low as | $2,594",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/gunter/sunset-ranch/2102-rowan-drive,da7aaf93b23c27d778,Tesoro at Chisholm Trail Ranch,"2102 Rowan Drive Gunter, TX 75058",,Oscar,Est Completion | June 2026,357990,,,,,,,"$357,990 | 6657 Coyote Valley Trail | Crowley, TX 76036 | 4 | Beds | 3 | Baths | 2,131 | SQ FT | Est Completion Date: | June 2026 | Community | Tesoro at Chisholm Trail Ranch | Floor Plan | Oscar | View Detail | As low as | $2,873",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/trails-of-lavon/934-olive-drive,8f130bc0569dc5f3a2,Sunset Ranch,"934 Olive Drive Lavon, TX 75166",,Oscar,Available | Now,379990,,,,,,,"$379,990 | 2102 Rowan Drive | Gunter, TX 75058 | 4 | Beds | 3 | Baths | 2,131 | SQ FT | Available Date: | Now | Community | Sunset Ranch | Floor Plan | Oscar | View Detail | As low as | $2,373",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/haslet/madero/1448-companero-street,372d9dab5770d71e8c,Trails of Lavon,"1448 Companero Street Haslet, TX 76052",,Oscar,Est Completion | May 2026,349990,,,,,,,"$349,990 | 934 Olive Drive | Lavon, TX 75166 | 4 | Beds | 3 | Baths | 2,131 | SQ FT | Est Completion Date: | May 2026 | Community | Trails of Lavon | Floor Plan | Oscar | View Detail | As low as | $2,547",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/nicholson-ranch/1140-del-rio-drive,fd58e148a349925710,Madero,"1140 Del Rio Drive Lavon, TX 75166",,Oscar,Est Completion | June 2026,369990,,,,,,,"$369,990 | 1448 Companero Street | Haslet, TX 76052 | 4 | Beds | 3 | Baths | 2,131 | SQ FT | Est Completion Date: | June 2026 | Community | Madero | Floor Plan | Oscar | View Detail | As low as | $2,585",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/haslet/madero/1481-companero-street,0aa800c8b53a2a8c70,Nicholson Ranch,"1481 Companero Street Haslet, TX 76052",,Oscar,Est Completion | June 2026,349990,369990.0,,,,,Price Cut,"$349,990 | 1140 Del Rio Drive | Lavon, TX 75166 | 4 | Beds | 3 | Baths | 2,131 | SQ FT | Est Completion Date: | June 2026 | Community | Nicholson Ranch | Floor Plan | Oscar | View Detail | As low as | $2,547 | $369,990 | Open | House | Tuesday & Thursday 12PM - 2PM | Saturday & Sunday 1PM - 3PM | 1481 Companero Street | Haslet, TX 76052 | 4 | Beds | 3 | Baths | 2,131 | SQ FT | Available Date: | Now | Community | Madero | Floor Plan | Oscar | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/forney/devonshire/1872-balfour-bend,b520669b0fe582d241,Devonshire,"1872 Balfour Bend Forney, TX 75126",,Oscar,Est Completion | June 2026,351990,,,,,,,"$351,990 | 1872 Balfour Bend | Forney, TX 75126 | 4 | Beds | 3 | Baths | 2,131 | SQ FT | Est Completion Date: | June 2026 | Community | Devonshire | Floor Plan | Oscar | Devonshire | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/mckinney/eastridge/715-summerberry-drive,3b0c973a61da38fe9c,Devonshire,"715 Summerberry Drive McKinney, TX 75071",,Oscar,Est Completion | June 2026,351990,,,,,,,"$351,990 | 1872 Balfour Bend | Forney, TX 75126 | 4 | Beds | 3 | Baths | 2,131 | SQ FT | Est Completion Date: | June 2026 | Community | Devonshire | Floor Plan | Oscar | Devonshire | View Detail | As low as | $2,380 | $353,990 | 715 Summerberry Drive | McKinney, TX 75071 | 4 | Beds | 3 | Baths | 2,131 | SQ FT | Est Completion Date: | June 2026 | Community | Eastridge | Floor Plan | Oscar | View Detail | As low as | $2,280",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/alvarado/lone-oak/912-pistachio-drive,8adc19a185f0c918f8,Lone Oak,"912 Pistachio Drive Alvarado, TX 76009",,Hayden,Available | Now,314990,353990.0,,,,,Price Cut | Savings Shown,"$314,990 | $329,990 | Save: | $15,000 | 912 Pistachio Drive | Alvarado, TX 76009 | 4 | Beds | 3 | Baths | 2,132 | SQ FT | Available Date: | Now | Community | Lone Oak | Floor Plan | Hayden | View Detail | As low as | $2,576",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/forney/devonshire/1188-nora-lane,4e67c1c8357f51f3a9,Devonshire,"1188 Nora Lane Forney, TX 75126",,Hayden,Available | Now,342990,,,,,,,"$342,990 | Open | House | Tuesday & Thursday 12PM - 4PM | Saturday & Sunday 12PM - 4PM | 1188 Nora Lane | Forney, TX 75126 | 4 | Beds | 3 | Baths | 2,132 | SQ FT | Available Date: | Now | Community | Devonshire | Floor Plan | Hayden | View Detail | As low as | $2,237",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/seagoville/stonehaven/2217-derby-drive,5c104a7755e4370103,Stonehaven,"2217 Derby Drive Seagoville, TX 75159",,Hayden,Est Completion | May 2026,315990,,,,,,,"$315,990 | Open | House | Thursday 12PM - 2PM | Saturday & Sunday 1PM - 3PM | 2217 Derby Drive | Seagoville, TX 75159 | 4 | Beds | 3 | Baths | 2,132 | SQ FT | Est Completion Date: | May 2026 | Community | Stonehaven | Floor Plan | Hayden | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/seagoville/stonehaven/2132-derby-drive,8d8858585dcb95cc2c,Stonehaven,"2132 Derby Drive Seagoville, TX 75159",,Hayden,Est Completion | June 2026,315990,,,,,,,"$315,990 | 2132 Derby Drive | Seagoville, TX 75159 | 4 | Beds | 3 | Baths | 2,132 | SQ FT | Est Completion Date: | June 2026 | Community | Stonehaven | Floor Plan | Hayden | View Detail | As low as",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/alvarado/lone-oak/1537-mahogany-avenue,b590c218a68c47c212,Stonehaven,"1537 Mahogany Avenue Alvarado, TX 76009",,Hayden,Est Completion | June 2026,315990,,,,,,,"$315,990 | 2132 Derby Drive | Seagoville, TX 75159 | 4 | Beds | 3 | Baths | 2,132 | SQ FT | Est Completion Date: | June 2026 | Community | Stonehaven | Floor Plan | Hayden | View Detail | As low as | $2,287",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/seagoville/stonehaven/2211-derby-drive,5f072a07eb94df9d38,Lone Oak,"2211 Derby Drive Seagoville, TX 75159",,Hayden,Est Completion | May 2026,315990,,,,,,,"$315,990 | 1537 Mahogany Avenue | Alvarado, TX 76009 | 4 | Beds | 3 | Baths | 2,132 | SQ FT | Est Completion Date: | May 2026 | Community | Lone Oak | Floor Plan | Hayden | View Detail | As low as | $2,254",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/waxahachie/dove-hollow/476-hundred-acre-drive,b67f51a5e04e779264,Stonehaven,"476 Hundred Acre Drive Waxahachie, TX 75165",,Hayden,Est Completion | June 2026,318490,,,,,,,"$318,490 | 2211 Derby Drive | Seagoville, TX 75159 | 4 | Beds | 3 | Baths | 2,132 | SQ FT | Est Completion Date: | June 2026 | Community | Stonehaven | Floor Plan | Hayden | View Detail | As low as | $2,510",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/waxahachie/dove-hollow/484-hundred-acre-drive,8789731c98adbc6ec1,Dove Hollow,"484 Hundred Acre Drive Waxahachie, TX 75165",,Oscar,Est Completion | May 2026,364990,,,,,,,"$364,990 | 476 Hundred Acre Drive | Waxahachie, TX 75165 | 4 | Beds | 3 | Baths | 2,152 | SQ FT | Est Completion Date: | May 2026 | Community | Dove Hollow | Floor Plan | Oscar | Dove Hollow | View Detail | As low as | $2,526",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/elevon/209-bright-alcove-court,b9a6ede769bf9cab14,Dove Hollow,"209 Bright Alcove Court Lavon, TX 75166",,Oscar,Est Completion | June 2026,367490,,,,,,,"$367,490 | 484 Hundred Acre Drive | Waxahachie, TX 75165 | 4 | Beds | 3 | Baths | 2,152 | SQ FT | Est Completion Date: | June 2026 | Community | Dove Hollow | Floor Plan | Oscar | Dove Hollow | View Detail | As low as | $2,526",,2026-05-12.csv
2026-05-12,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/aledo/morningstar/728-brightstar-drive,22fc047215078ea5eb,Elevon,"728 Brightstar Drive Aledo, TX 76008",,Oscar,Est Completion | May 2026,357990,,,,,,,"$357,990 | 209 Bright Alcove Court | Lavon, TX 75166 | 4 | Beds | 3 | Baths | 2,152 | SQ FT | Est Completion Date: | May 2026 | Community | Elevon | Floor Plan | Oscar | View Detail | As low as | $3,086",,2026-05-12.csv
